text,label
"So, kalian lebih menjagokan siapa Flixers ?
Yang akan menghadapi Argentina di Piala Dunia 2022 kali ini ? ",agree
"Kata , kalau Prancis menang, babah harus kasih hadiah tambahan uang jajan buat Yuva. 

Final ideal Argentina vs Prancis",agree
"Fakmen Prediction by  untuk laga semifinal antara Prancis kontra Maroko.

Les Bleus akan senasib dengan Portugal dan Spanyol malam ini?
",agree
"Berlari, merangsek, lewati banyak pemain adalah klasik seorang Messi. Dan Gvardiol coba peruntungan 1v1 dengan sang GOAT dan hasilnya ambyar!

",agree
Penalti Messi di Piala Dunia 2022 tak semuanya berbuah gol lho!,agree
Pertarungan terakhir menuju final!!,agree
Pertahanan atau Serangan? strategi siapakah yang akan berhasil membawa timnya naik menuju final?,agree
 Messi Berpeluang Jadi Best Player Piala Dunia 2022 ,agree
"Termasuk Messi, Sederet Pemain Top yang gagal penalti di Piala Dunia 2022!
.
",agree
"

Lionel Messi Terlihat Cedera Tetapi Messi Menyatakan Keadaanya Sangat Baik

",agree
Tim ayam jago dengan para pemain bintangnya siap melawan singa atlas! siapakah yang akan maju?,agree
"Kapten Argentina, Lionel Messi, memastikan final Piala Dunia 2022 akan menjadi penutup kariernya bersama tim nasional. Messi memastikan kalau Piala Dunia 2022 menjadi edisi terakhir yang diikutinya. ",agree
 Deretan pemain Maroko yang main di Ligue1: Les Blues wajib waspada!,disagree
